ticket_id,date_submitted,channel,category,text,word_count,sentiment_label,intent_label,resolution_status,response_time_hours,csat_score,agent_id
TKT-01300,2024-05-19,phone_transcript,shipping,my package was supposed to arrive 5 days ago. the tracking hasn't updated in a week.,16,negative,complaint,resolved,69.4,1.0,agt-037
TKT-01498,2024-08-17,email,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,resolved,5.8,3.0,agt-004
TKT-00790,2024-02-15,phone_transcript,account,i have a negative experience regarding account. this is a inquiry.,11,negative,inquiry,escalated,8.3,3.0,agt-018
TKT-00581,2024-08-17,phone_transcript,account,i have a negative experience regarding account. this is a feedback.,11,negative,feedback,resolved,39.1,1.0,agt-026
TKT-00704,2024-09-14,chat,account,i want to cancel my account. your service has been nothing but problems.,13,negative,cancellation,escalated,64.6,1.0,agt-018
TKT-01259,2024-04-29,social_media,billing,my invoice shows charges i never authorized. i've been a customer for 3 years and this has never happened before.,20,negative,complaint,escalated,15.5,3.0,agt-031
TKT-00488,2024-12-03,phone_transcript,account,i have a neutral experience regarding account. this is a feedback.,11,neutral,feedback,pending,62.2,,agt-050
TKT-00560,2024-01-15,chat,returns,i have a positive experience regarding returns. this is a feedback.,11,positive,feedback,resolved,35.2,1.0,agt-038
TKT-00802,2024-03-28,chat,returns,i have a negative experience regarding returns. this is a inquiry.,11,negative,inquiry,resolved,54.4,3.0,agt-046
TKT-00513,2024-02-03,social_media,shipping,i have a negative experience regarding shipping. this is a escalation request.,12,negative,escalation_request,resolved,34.5,2.0,agt-050
TKT-00634,2024-03-15,chat,billing,is there a way to get an itemized bill for my records?,12,neutral,,unresolved,26.5,3.0,agt-003
TKT-01111,2024-11-02,chat,returns,i have a negative experience regarding returns. this is a inquiry.,11,negative,inquiry,resolved,20.4,4.0,agt-044
TKT-01472,2024-09-17,email,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,escalated,39.8,2.0,agt-032
TKT-00791,2024-03-27,phone_transcript,technical support,i have a negative experience regarding technical support. this is a inquiry.,12,negative,inquiry,resolved,58.9,1.0,agt-034
TKT-00117,2024-12-26,chat,billing,what payment methods do you accept?,6,neutral,inquiry,resolved,17.0,3.0,agt-048
TKT-00741,2024-05-30,chat,technical support,i have a negative experience regarding technical support. this is a feedback.,12,negative,feedback,escalated,57.0,2.0,agt-009
TKT-01082,2024-11-11,email,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,resolved,33.1,3.0,agt-016
TKT-00831,2024-11-07,phone_transcript,returns,i have a neutral experience regarding returns. this is a complaint.,11,,complaint,pending,7.6,,agt-049
TKT-00120,2024-03-27,phone_transcript,billing,i have a neutral experience regarding billing. this is a complaint.,11,neutral,complaint,resolved,6.0,3.0,agt-050
TKT-00657,2024-03-19,email,returns,i have a neutral experience regarding returns. this is a cancellation.,11,neutral,cancellation,escalated,2.6,2.0,agt-041
TKT-00636,2024-07-20,social_media,account,i have a negative experience regarding account. this is a escalation request.,12,negative,escalation_request,resolved,66.8,5.0,agt-049
TKT-00370,2024-04-19,chat,account,i have a negative experience regarding account. this is a inquiry.,11,negative,inquiry,pending,62.3,,agt-035
TKT-00269,2024-12-01,email,returns,your return portal keeps giving me an error when i try to print the label.,15,negative,complaint,pending,30.5,,agt-018
TKT-00656,2024-12-12,chat,account,i have a positive experience regarding account. this is a cancellation.,11,positive,cancellation,escalated,7.2,3.0,agt-008
TKT-00936,2024-06-09,social_media,shipping,i have a neutral experience regarding shipping. this is a feedback.,11,neutral,feedback,resolved,35.8,1.0,agt-032
TKT-00823,2024-03-28,phone_transcript,billing,is there a way to get an itemized bill for my records?,12,,inquiry,unresolved,30.7,5.0,agt-019
TKT-00867,2024-07-20,chat,technical support,i have a negative experience regarding technical support. this is a complaint.,12,negative,complaint,escalated,49.6,1.0,agt-030
TKT-00047,2024-07-18,phone_transcript,account,i have a neutral experience regarding account. this is a complaint.,11,neutral,complaint,resolved,61.5,5.0,agt-035
TKT-01291,2024-04-15,social_media,returns,i have a neutral experience regarding returns. this is a complaint.,11,neutral,complaint,escalated,14.8,3.0,agt-044
TKT-00992,2024-10-08,social_media,returns,i have a negative experience regarding returns. this is a feedback.,11,negative,feedback,escalated,10.4,2.0,agt-024
TKT-00877,2024-09-10,social_media,billing,i have a neutral experience regarding billing. this is a complaint.,11,neutral,complaint,resolved,30.8,3.0,agt-022
TKT-00774,2024-12-07,phone_transcript,technical support,can i integrate your service with zapier?,7,neutral,inquiry,unresolved,35.0,2.0,agt-033
TKT-01500,2024-09-30,email,technical support,i have a neutral experience regarding technical support. this is a feedback.,12,neutral,feedback,resolved,8.2,1.0,agt-043
TKT-00005,2024-04-29,phone_transcript,billing,i have a positive experience regarding billing. this is a complaint.,11,positive,complaint,unresolved,62.5,3.0,agt-011
TKT-01004,2024-07-21,phone_transcript,shipping,i have a positive experience regarding shipping. this is a complaint.,11,positive,complaint,resolved,3.3,3.0,agt-042
TKT-01302,2024-11-23,chat,technical support,i have a neutral experience regarding technical support. this is a cancellation.,12,neutral,cancellation,resolved,25.3,1.0,agt-023
TKT-00264,2024-08-11,email,account,i have a negative experience regarding account. this is a escalation request.,12,negative,escalation_request,resolved,52.7,4.0,agt-028
TKT-01334,2024-12-17,phone_transcript,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,resolved,26.3,2.0,agt-038
TKT-01443,2024-02-20,social_media,account,just wanted to say the new dashboard is fantastic. so much easier to navigate.,14,positive,feedback,unresolved,31.9,5.0,agt-047
TKT-00444,2024-01-21,chat,technical support,i have a positive experience regarding technical support. this is a inquiry.,12,positive,inquiry,resolved,35.2,3.0,agt-013
TKT-01003,2024-07-14,phone_transcript,returns,i have a neutral experience regarding returns. this is a feedback.,11,neutral,feedback,resolved,33.9,5.0,agt-018
TKT-01078,2024-12-15,phone_transcript,account,i have a neutral experience regarding account. this is a feedback.,11,neutral,feedback,pending,57.4,,agt-033
TKT-00838,2024-09-25,chat,account,i have a positive experience regarding account. this is a inquiry.,11,positive,inquiry,pending,65.1,,agt-009
TKT-01340,2024-06-21,email,returns,i have a neutral experience regarding returns. this is a escalation request.,12,neutral,escalation_request,resolved,70.3,3.0,agt-015
TKT-00305,2024-08-17,chat,billing,i have a negative experience regarding billing. this is a cancellation.,11,negative,cancellation,resolved,12.9,5.0,agt-009
TKT-01175,2024-09-15,email,shipping,i have a neutral experience regarding shipping. this is a inquiry.,11,neutral,inquiry,unresolved,13.6,4.0,agt-010
TKT-00314,2024-03-04,social_media,technical support,i have a neutral experience regarding technical support. this is a escalation request.,13,neutral,escalation_request,pending,49.2,,agt-029
TKT-00150,2024-10-17,phone_transcript,technical support,i have a positive experience regarding technical support. this is a feedback.,12,positive,feedback,resolved,2.8,2.0,agt-029
TKT-00575,2024-02-09,chat,returns,i have a positive experience regarding returns. this is a inquiry.,11,positive,inquiry,resolved,8.3,3.0,agt-014
TKT-00051,2024-06-28,email,billing,i have a neutral experience regarding billing. this is a feedback.,11,neutral,feedback,unresolved,16.5,1.0,agt-002
TKT-01415,2024-02-06,chat,technical support,i have a positive experience regarding technical support. this is a complaint.,12,positive,complaint,escalated,49.4,1.0,agt-037
TKT-00727,2024-02-13,social_media,account,i have a negative experience regarding account. this is a feedback.,11,negative,feedback,pending,70.2,,agt-045
TKT-00834,2024-02-14,chat,account,i have a neutral experience regarding account. this is a cancellation.,11,neutral,cancellation,resolved,68.2,2.0,agt-006
TKT-01116,2024-05-02,chat,account,i have a negative experience regarding account. this is a escalation request.,12,negative,escalation_request,resolved,13.0,5.0,agt-019
TKT-00471,2024-12-30,social_media,billing,i have a positive experience regarding billing. this is a inquiry.,11,positive,inquiry,pending,2.0,,agt-022
TKT-00972,2024-11-11,social_media,technical support,is there documentation on how to use the bulk upload feature?,11,,inquiry,escalated,9.3,1.0,agt-011
TKT-00654,2024-02-27,social_media,billing,i have a neutral experience regarding billing. this is a cancellation.,11,neutral,cancellation,resolved,61.0,4.0,agt-019
TKT-00400,2024-10-13,social_media,technical support,i have a neutral experience regarding technical support. this is a feedback.,12,neutral,feedback,resolved,40.2,1.0,agt-046
TKT-00512,2024-04-24,social_media,returns,i have a positive experience regarding returns. this is a complaint.,11,positive,complaint,resolved,10.8,5.0,agt-012
TKT-00321,2024-12-14,social_media,billing,i have a neutral experience regarding billing. this is a escalation request.,12,,escalation_request,pending,10.5,,agt-019
TKT-00020,2024-01-31,chat,technical support,i have a positive experience regarding technical support. this is a inquiry.,12,positive,inquiry,escalated,12.3,1.0,agt-030
TKT-00685,2024-09-21,social_media,returns,what is your return policy for items bought during a sale?,11,,inquiry,unresolved,57.3,2.0,agt-046
TKT-00036,2024-04-07,social_media,returns,what's the return process for international orders?,7,,inquiry,escalated,18.7,3.0,agt-044
TKT-00903,2024-05-20,email,returns,what's the return process for international orders?,7,neutral,inquiry,resolved,29.5,1.0,agt-014
TKT-00828,2024-08-10,phone_transcript,account,i have a positive experience regarding account. this is a escalation request.,12,positive,escalation_request,unresolved,27.6,5.0,agt-035
TKT-01345,2024-09-25,social_media,billing,why was my credit card charged again? i already paid for this billing cycle.,14,negative,complaint,resolved,25.0,1.0,agt-039
TKT-00408,2024-06-23,email,shipping,i have a positive experience regarding shipping. this is a inquiry.,11,positive,inquiry,pending,68.2,,agt-035
TKT-00921,2024-10-23,email,billing,i have a neutral experience regarding billing. this is a cancellation.,11,neutral,cancellation,pending,62.5,,agt-008
TKT-00538,2024-01-13,phone_transcript,returns,i have a neutral experience regarding returns. this is a feedback.,11,neutral,feedback,resolved,44.8,1.0,agt-014
TKT-00759,2024-11-05,email,technical support,i have a positive experience regarding technical support. this is a complaint.,12,positive,complaint,escalated,58.2,4.0,agt-030
TKT-01063,2024-11-05,phone_transcript,returns,i have a neutral experience regarding returns. this is a escalation request.,12,neutral,escalation_request,pending,60.7,,agt-018
TKT-00246,2024-04-15,chat,account,i have a negative experience regarding account. this is a complaint.,11,negative,complaint,escalated,58.1,3.0,agt-011
TKT-01128,2024-03-02,phone_transcript,technical support,i have a neutral experience regarding technical support. this is a complaint.,12,neutral,complaint,pending,47.0,,agt-041
TKT-00785,2024-01-20,email,shipping,i have a neutral experience regarding shipping. this is a complaint.,11,neutral,complaint,resolved,71.5,1.0,agt-049
TKT-00490,2024-09-09,email,billing,i have a neutral experience regarding billing. this is a escalation request.,12,neutral,escalation_request,pending,17.5,,agt-027
TKT-00155,2024-10-09,social_media,billing,what payment methods do you accept?,6,neutral,inquiry,escalated,9.8,4.0,agt-034
TKT-00962,2024-01-17,email,technical support,i have a negative experience regarding technical support. this is a complaint.,12,negative,complaint,resolved,34.3,2.0,agt-028
TKT-00854,2024-05-21,phone_transcript,shipping,i have a neutral experience regarding shipping. this is a escalation request.,12,neutral,escalation_request,resolved,15.5,2.0,agt-048
TKT-00626,2024-07-05,email,returns,i have a negative experience regarding returns. this is a feedback.,11,negative,feedback,pending,33.6,,agt-049
TKT-00686,2024-03-25,phone_transcript,account,i have a neutral experience regarding account. this is a complaint.,11,,complaint,resolved,31.5,2.0,agt-010
